id,author1_id,author2_id,collaboration_count,first_collaboration_year,last_collaboration_year,created_at,updated_at
35,2,23,1,2013,2013,2026-01-31 22:35:55.897237,2026-01-31 22:35:55.897237
36,2,24,1,2013,2013,2026-01-31 22:35:55.904027,2026-01-31 22:35:55.904027
37,2,25,1,2012,2012,2026-01-31 22:35:55.929305,2026-01-31 22:35:55.929306
38,2,26,1,2012,2012,2026-01-31 22:35:55.931955,2026-01-31 22:35:55.931955
39,25,26,1,2012,2012,2026-01-31 22:35:55.934042,2026-01-31 22:35:55.934042
40,2,27,1,2012,2012,2026-01-31 22:35:55.960227,2026-01-31 22:35:55.960227
23,2,14,4,2011,2019,2026-01-31 22:35:55.650461,2026-01-31 22:35:55.981090
41,1,28,1,2011,2011,2026-01-31 22:35:55.993690,2026-01-31 22:35:55.993690
42,12,28,1,2011,2011,2026-01-31 22:35:55.997850,2026-01-31 22:35:55.997851
43,2,28,1,2011,2011,2026-01-31 22:35:55.999887,2026-01-31 22:35:55.999887
34,2,22,4,2011,2013,2026-01-31 22:35:55.865294,2026-01-31 22:35:56.009130
44,2,29,1,2011,2011,2026-01-31 22:35:56.013058,2026-01-31 22:35:56.013058
27,1,17,3,2010,2018,2026-01-31 22:35:55.690313,2026-01-31 22:35:56.043503
28,2,17,13,2010,2018,2026-01-31 22:35:55.693646,2026-01-31 22:35:56.049755
1,1,2,17,2009,2025,2026-01-31 22:35:55.319054,2026-01-31 22:35:56.066654
16,1,12,9,2009,2021,2026-01-31 22:35:55.517313,2026-01-31 22:35:56.066654
17,2,12,9,2009,2021,2026-01-31 22:35:55.520773,2026-01-31 22:35:56.066655
46,2,31,1,2009,2009,2026-01-31 22:35:56.070909,2026-01-31 22:35:56.070909
45,2,30,4,2007,2009,2026-01-31 22:35:56.055648,2026-01-31 22:35:56.104077
47,2,32,6,2005,2007,2026-01-31 22:35:56.085402,2026-01-31 22:35:56.124014
49,34,35,1,2024,2024,2026-01-31 22:35:56.133139,2026-01-31 22:35:56.133140
50,36,37,1,2024,2024,2026-01-31 22:35:56.141873,2026-01-31 22:35:56.141874
51,36,38,1,2024,2024,2026-01-31 22:35:56.144066,2026-01-31 22:35:56.144067
52,34,36,1,2024,2024,2026-01-31 22:35:56.145687,2026-01-31 22:35:56.145687
53,37,38,1,2024,2024,2026-01-31 22:35:56.147381,2026-01-31 22:35:56.147381
54,34,37,1,2024,2024,2026-01-31 22:35:56.149286,2026-01-31 22:35:56.149287
56,39,40,1,2024,2024,2026-01-31 22:35:56.158315,2026-01-31 22:35:56.158318
58,34,40,1,2024,2024,2026-01-31 22:35:56.162204,2026-01-31 22:35:56.162205
60,41,42,1,2023,2023,2026-01-31 22:35:56.170492,2026-01-31 22:35:56.170492
61,34,42,1,2023,2023,2026-01-31 22:35:56.172215,2026-01-31 22:35:56.172215
59,34,41,2,2023,2023,2026-01-31 22:35:56.168345,2026-01-31 22:35:56.184961
62,33,43,1,2023,2023,2026-01-31 22:35:56.188409,2026-01-31 22:35:56.188410
48,33,34,3,2023,2024,2026-01-31 22:35:56.127634,2026-01-31 22:35:56.191523
63,34,43,1,2023,2023,2026-01-31 22:35:56.191735,2026-01-31 22:35:56.191735
65,34,45,1,2023,2023,2026-01-31 22:35:56.202501,2026-01-31 22:35:56.202501
66,45,46,1,2023,2023,2026-01-31 22:35:56.204631,2026-01-31 22:35:56.204631
67,34,46,1,2023,2023,2026-01-31 22:35:56.206292,2026-01-31 22:35:56.206293
68,39,44,1,2023,2023,2026-01-31 22:35:56.212394,2026-01-31 22:35:56.212395
57,34,39,2,2023,2024,2026-01-31 22:35:56.160740,2026-01-31 22:35:56.217359
69,47,48,1,2022,2022,2026-01-31 22:35:56.222167,2026-01-31 22:35:56.222167
70,34,47,1,2022,2022,2026-01-31 22:35:56.224783,2026-01-31 22:35:56.224783
71,47,49,1,2022,2022,2026-01-31 22:35:56.226726,2026-01-31 22:35:56.226726
72,34,48,1,2022,2022,2026-01-31 22:35:56.228377,2026-01-31 22:35:56.228377
73,48,49,1,2022,2022,2026-01-31 22:35:56.229948,2026-01-31 22:35:56.229948
74,34,49,1,2022,2022,2026-01-31 22:35:56.231805,2026-01-31 22:35:56.231805
75,34,50,1,2022,2022,2026-01-31 22:35:56.237919,2026-01-31 22:35:56.237920
76,34,51,1,2022,2022,2026-01-31 22:35:56.243447,2026-01-31 22:35:56.243448
78,34,53,1,2021,2021,2026-01-31 22:35:56.253744,2026-01-31 22:35:56.253745
79,34,54,1,2021,2021,2026-01-31 22:35:56.260525,2026-01-31 22:35:56.260526
80,54,55,1,2021,2021,2026-01-31 22:35:56.262676,2026-01-31 22:35:56.262677
81,54,56,1,2021,2021,2026-01-31 22:35:56.264270,2026-01-31 22:35:56.264271
83,34,56,1,2021,2021,2026-01-31 22:35:56.267543,2026-01-31 22:35:56.267543
84,55,56,1,2021,2021,2026-01-31 22:35:56.269121,2026-01-31 22:35:56.269122
85,34,57,1,2021,2021,2026-01-31 22:35:56.275774,2026-01-31 22:35:56.275775
77,34,52,2,2020,2021,2026-01-31 22:35:56.249011,2026-01-31 22:35:56.282135
64,34,44,3,2020,2023,2026-01-31 22:35:56.196900,2026-01-31 22:35:56.286700
86,34,58,1,2020,2020,2026-01-31 22:35:56.289834,2026-01-31 22:35:56.289834
88,60,61,1,2018,2018,2026-01-31 22:35:56.302770,2026-01-31 22:35:56.302770
89,34,60,1,2018,2018,2026-01-31 22:35:56.304823,2026-01-31 22:35:56.304823
90,60,62,1,2018,2018,2026-01-31 22:35:56.306426,2026-01-31 22:35:56.306427
91,34,61,1,2018,2018,2026-01-31 22:35:56.308219,2026-01-31 22:35:56.308219
92,61,62,1,2018,2018,2026-01-31 22:35:56.309839,2026-01-31 22:35:56.309840
93,34,62,1,2018,2018,2026-01-31 22:35:56.311440,2026-01-31 22:35:56.311441
94,55,63,1,2017,2017,2026-01-31 22:35:56.319755,2026-01-31 22:35:56.319755
82,34,55,2,2017,2021,2026-01-31 22:35:56.265913,2026-01-31 22:35:56.322828
95,55,64,1,2017,2017,2026-01-31 22:35:56.323036,2026-01-31 22:35:56.323037
96,55,65,1,2017,2017,2026-01-31 22:35:56.324746,2026-01-31 22:35:56.324746
97,34,63,1,2017,2017,2026-01-31 22:35:56.326372,2026-01-31 22:35:56.326373
98,63,64,1,2017,2017,2026-01-31 22:35:56.328034,2026-01-31 22:35:56.328035
99,63,65,1,2017,2017,2026-01-31 22:35:56.329665,2026-01-31 22:35:56.329666
100,34,64,1,2017,2017,2026-01-31 22:35:56.331243,2026-01-31 22:35:56.331243
101,34,65,1,2017,2017,2026-01-31 22:35:56.332976,2026-01-31 22:35:56.332976
102,64,65,1,2017,2017,2026-01-31 22:35:56.334595,2026-01-31 22:35:56.334595
103,66,67,1,2016,2016,2026-01-31 22:35:56.345099,2026-01-31 22:35:56.345099
104,34,66,1,2016,2016,2026-01-31 22:35:56.347217,2026-01-31 22:35:56.347218
105,66,68,1,2016,2016,2026-01-31 22:35:56.348952,2026-01-31 22:35:56.348953
107,67,68,1,2016,2016,2026-01-31 22:35:56.352678,2026-01-31 22:35:56.352678
108,34,68,1,2016,2016,2026-01-31 22:35:56.354286,2026-01-31 22:35:56.354286
109,69,70,1,2016,2016,2026-01-31 22:35:56.362510,2026-01-31 22:35:56.362510
110,69,71,1,2016,2016,2026-01-31 22:35:56.364732,2026-01-31 22:35:56.364733
111,34,69,1,2016,2016,2026-01-31 22:35:56.366390,2026-01-31 22:35:56.366391
112,70,71,1,2016,2016,2026-01-31 22:35:56.367983,2026-01-31 22:35:56.367984
114,34,71,1,2016,2016,2026-01-31 22:35:56.371425,2026-01-31 22:35:56.371426
115,72,73,1,2016,2016,2026-01-31 22:35:56.379596,2026-01-31 22:35:56.379596
117,34,72,1,2016,2016,2026-01-31 22:35:56.383784,2026-01-31 22:35:56.383784
118,73,74,1,2016,2016,2026-01-31 22:35:56.385396,2026-01-31 22:35:56.385397
119,34,73,1,2016,2016,2026-01-31 22:35:56.387029,2026-01-31 22:35:56.387029
120,34,74,1,2016,2016,2026-01-31 22:35:56.388679,2026-01-31 22:35:56.388679
121,75,76,1,2015,2015,2026-01-31 22:35:56.395670,2026-01-31 22:35:56.395670
122,34,75,1,2015,2015,2026-01-31 22:35:56.397739,2026-01-31 22:35:56.397739
128,77,79,1,2013,2013,2026-01-31 22:35:56.431357,2026-01-31 22:35:56.431358
131,78,79,1,2013,2013,2026-01-31 22:35:56.436205,2026-01-31 22:35:56.436206
116,72,74,3,2016,2019,2026-01-31 22:35:56.382108,2026-01-31 22:36:10.057001
134,67,80,1,2013,2013,2026-01-31 22:35:56.457071,2026-01-31 22:35:56.457071
135,34,80,1,2013,2013,2026-01-31 22:35:56.459675,2026-01-31 22:35:56.459676
138,34,82,1,2013,2013,2026-01-31 22:35:56.476077,2026-01-31 22:35:56.476077
125,77,78,2,2012,2013,2026-01-31 22:35:56.425672,2026-01-31 22:35:56.489720
126,70,77,2,2012,2013,2026-01-31 22:35:56.427983,2026-01-31 22:35:56.489720
127,34,77,2,2012,2013,2026-01-31 22:35:56.429640,2026-01-31 22:35:56.489720
129,70,78,2,2012,2013,2026-01-31 22:35:56.433018,2026-01-31 22:35:56.489721
130,34,78,2,2012,2013,2026-01-31 22:35:56.434626,2026-01-31 22:35:56.489721
142,70,85,1,2012,2012,2026-01-31 22:35:56.524913,2026-01-31 22:35:56.524914
143,84,85,1,2012,2012,2026-01-31 22:35:56.528188,2026-01-31 22:35:56.528188
145,34,85,1,2012,2012,2026-01-31 22:35:56.531457,2026-01-31 22:35:56.531458
141,70,84,2,2012,2012,2026-01-31 22:35:56.522297,2026-01-31 22:35:56.541325
144,34,84,2,2012,2012,2026-01-31 22:35:56.529808,2026-01-31 22:35:56.541326
106,34,67,8,2012,2016,2026-01-31 22:35:56.350772,2026-01-31 22:35:56.549359
123,34,76,7,2012,2015,2026-01-31 22:35:56.399629,2026-01-31 22:35:56.549360
124,67,76,6,2012,2014,2026-01-31 22:35:56.406531,2026-01-31 22:35:56.549360
146,34,86,1,2011,2011,2026-01-31 22:35:56.577492,2026-01-31 22:35:56.577492
147,70,86,1,2011,2011,2026-01-31 22:35:56.580795,2026-01-31 22:35:56.580796
148,70,87,1,2011,2011,2026-01-31 22:35:56.595722,2026-01-31 22:35:56.595723
149,34,87,1,2011,2011,2026-01-31 22:35:56.598027,2026-01-31 22:35:56.598027
150,34,88,1,2011,2011,2026-01-31 22:35:56.609802,2026-01-31 22:35:56.609803
151,34,89,1,2011,2011,2026-01-31 22:35:56.615221,2026-01-31 22:35:56.615222
152,34,90,1,2011,2011,2026-01-31 22:35:56.629789,2026-01-31 22:35:56.629790
153,70,90,1,2011,2011,2026-01-31 22:35:56.632654,2026-01-31 22:35:56.632655
132,70,79,2,2010,2013,2026-01-31 22:35:56.439063,2026-01-31 22:35:56.646342
133,34,79,2,2010,2013,2026-01-31 22:35:56.440697,2026-01-31 22:35:56.646343
154,70,91,1,2010,2010,2026-01-31 22:35:56.652170,2026-01-31 22:35:56.652171
155,34,91,1,2010,2010,2026-01-31 22:35:56.654433,2026-01-31 22:35:56.654434
156,59,92,1,2010,2010,2026-01-31 22:35:56.666286,2026-01-31 22:35:56.666287
87,34,59,2,2010,2018,2026-01-31 22:35:56.295287,2026-01-31 22:35:56.669723
55,34,38,4,2010,2024,2026-01-31 22:35:56.150965,2026-01-31 22:35:56.677057
158,93,94,1,2009,2009,2026-01-31 22:35:56.704746,2026-01-31 22:35:56.704747
159,34,93,1,2009,2009,2026-01-31 22:35:56.707008,2026-01-31 22:35:56.707008
160,93,95,1,2009,2009,2026-01-31 22:35:56.708781,2026-01-31 22:35:56.708781
161,34,94,1,2009,2009,2026-01-31 22:35:56.710444,2026-01-31 22:35:56.710444
162,94,95,1,2009,2009,2026-01-31 22:35:56.712056,2026-01-31 22:35:56.712056
163,34,95,1,2009,2009,2026-01-31 22:35:56.713727,2026-01-31 22:35:56.713727
164,70,96,1,2009,2009,2026-01-31 22:35:56.720210,2026-01-31 22:35:56.720210
165,34,96,1,2009,2009,2026-01-31 22:35:56.723641,2026-01-31 22:35:56.723642
139,70,83,6,2009,2012,2026-01-31 22:35:56.503406,2026-01-31 22:35:56.732758
140,34,83,6,2009,2012,2026-01-31 22:35:56.505563,2026-01-31 22:35:56.732759
113,34,70,23,2009,2016,2026-01-31 22:35:56.369611,2026-01-31 22:35:56.739826
136,34,81,6,2009,2013,2026-01-31 22:35:56.465516,2026-01-31 22:35:56.740040
137,70,81,6,2009,2013,2026-01-31 22:35:56.468385,2026-01-31 22:35:56.740040
166,34,97,1,2008,2008,2026-01-31 22:35:56.744600,2026-01-31 22:35:56.744600
167,34,98,1,2008,2008,2026-01-31 22:35:56.746689,2026-01-31 22:35:56.746690
168,97,98,1,2008,2008,2026-01-31 22:35:56.750066,2026-01-31 22:35:56.750066
169,92,97,1,2008,2008,2026-01-31 22:35:56.751768,2026-01-31 22:35:56.751769
170,92,98,1,2008,2008,2026-01-31 22:35:56.753465,2026-01-31 22:35:56.753465
171,34,99,1,2008,2008,2026-01-31 22:35:56.760614,2026-01-31 22:35:56.760615
172,34,100,1,2008,2008,2026-01-31 22:35:56.762925,2026-01-31 22:35:56.762926
157,34,92,3,2008,2010,2026-01-31 22:35:56.669920,2026-01-31 22:35:56.765585
173,99,100,1,2008,2008,2026-01-31 22:35:56.765782,2026-01-31 22:35:56.765782
174,92,99,1,2008,2008,2026-01-31 22:35:56.767689,2026-01-31 22:35:56.767689
175,92,100,1,2008,2008,2026-01-31 22:35:56.769322,2026-01-31 22:35:56.769323
176,34,101,1,2003,2003,2026-01-31 22:35:56.778328,2026-01-31 22:35:56.778328
177,34,102,1,2003,2003,2026-01-31 22:35:56.783698,2026-01-31 22:35:56.783699
178,14,103,2,2025,2025,2026-01-31 22:35:56.790342,2026-01-31 22:35:56.804198
179,103,104,2,2025,2025,2026-01-31 22:35:56.792776,2026-01-31 22:35:56.804199
182,14,105,1,2024,2024,2026-01-31 22:35:56.810876,2026-01-31 22:35:56.810877
184,74,106,1,2024,2024,2026-01-31 22:35:56.818600,2026-01-31 22:35:56.818601
181,74,105,6,2019,2025,2026-01-31 22:35:56.808575,2026-01-31 22:36:10.070142
185,14,106,1,2024,2024,2026-01-31 22:35:56.820604,2026-01-31 22:35:56.820604
186,104,106,1,2024,2024,2026-01-31 22:35:56.822223,2026-01-31 22:35:56.822224
180,14,104,3,2024,2025,2026-01-31 22:35:56.794399,2026-01-31 22:35:56.828857
188,74,107,1,2023,2023,2026-01-31 22:35:56.833130,2026-01-31 22:35:56.833131
189,14,107,1,2023,2023,2026-01-31 22:35:56.835370,2026-01-31 22:35:56.835371
190,14,108,1,2012,2012,2026-01-31 22:35:56.842442,2026-01-31 22:35:56.842442
191,74,109,1,2011,2011,2026-01-31 22:35:56.847723,2026-01-31 22:35:56.847724
192,14,109,1,2011,2011,2026-01-31 22:35:56.851271,2026-01-31 22:35:56.851271
194,14,110,1,2011,2011,2026-01-31 22:35:56.858939,2026-01-31 22:35:56.858940
183,14,74,5,2011,2024,2026-01-31 22:35:56.812502,2026-01-31 22:35:56.862780
195,14,111,1,2011,2011,2026-01-31 22:35:56.865635,2026-01-31 22:35:56.865635
196,14,112,1,2007,2007,2026-01-31 22:35:56.872111,2026-01-31 22:35:56.872111
197,14,113,1,2007,2007,2026-01-31 22:35:56.874328,2026-01-31 22:35:56.874328
198,112,113,1,2007,2007,2026-01-31 22:35:56.875977,2026-01-31 22:35:56.875977
200,115,116,1,2023,2023,2026-01-31 22:35:56.892558,2026-01-31 22:35:56.892559
199,114,115,3,2023,2025,2026-01-31 22:35:56.882433,2026-01-31 22:35:56.899732
204,115,119,1,2022,2022,2026-01-31 22:35:56.914431,2026-01-31 22:35:56.914432
201,117,118,5,2021,2023,2026-01-31 22:35:56.903729,2026-01-31 22:35:56.948005
202,115,117,5,2021,2023,2026-01-31 22:35:56.906149,2026-01-31 22:35:56.948006
203,115,118,5,2021,2023,2026-01-31 22:35:56.907853,2026-01-31 22:35:56.948006
208,115,122,1,2011,2011,2026-01-31 22:35:56.998215,2026-01-31 22:35:56.998216
209,120,122,1,2011,2011,2026-01-31 22:35:57.001483,2026-01-31 22:35:57.001484
205,120,121,5,2011,2017,2026-01-31 22:35:56.955506,2026-01-31 22:35:57.011146
207,115,121,5,2011,2017,2026-01-31 22:35:56.960559,2026-01-31 22:35:57.011544
206,115,120,8,2010,2017,2026-01-31 22:35:56.958547,2026-01-31 22:35:57.016313
215,126,129,1,2023,2023,2026-01-31 22:35:57.047024,2026-01-31 22:35:57.047029
217,127,129,1,2023,2023,2026-01-31 22:35:57.050840,2026-01-31 22:35:57.050840
220,129,130,2,2021,2022,2026-01-31 22:35:57.062061,2026-01-31 22:35:57.073083
224,129,132,1,2020,2020,2026-01-31 22:35:57.082005,2026-01-31 22:35:57.082005
227,123,134,1,2019,2019,2026-01-31 22:35:57.094740,2026-01-31 22:35:57.094741
210,123,124,3,2019,2025,2026-01-31 22:35:57.020973,2026-01-31 22:35:57.098924
211,123,125,3,2019,2025,2026-01-31 22:35:57.023181,2026-01-31 22:35:57.098925
212,124,125,3,2019,2025,2026-01-31 22:35:57.025602,2026-01-31 22:35:57.106535
232,135,137,1,2019,2019,2026-01-31 22:35:57.115124,2026-01-31 22:35:57.115124
235,136,137,1,2019,2019,2026-01-31 22:35:57.120097,2026-01-31 22:35:57.120097
237,128,137,1,2019,2019,2026-01-31 22:35:57.123702,2026-01-31 22:35:57.123703
239,125,137,1,2019,2019,2026-01-31 22:35:57.127300,2026-01-31 22:35:57.127300
230,135,136,2,2018,2019,2026-01-31 22:35:57.111258,2026-01-31 22:35:57.141809
234,128,136,2,2018,2019,2026-01-31 22:35:57.118481,2026-01-31 22:35:57.141810
236,125,136,2,2018,2019,2026-01-31 22:35:57.121752,2026-01-31 22:35:57.141811
241,125,138,1,2017,2017,2026-01-31 22:35:57.149123,2026-01-31 22:35:57.149124
231,128,135,3,2017,2019,2026-01-31 22:35:57.113445,2026-01-31 22:35:57.184197
233,125,135,3,2017,2019,2026-01-31 22:35:57.116819,2026-01-31 22:35:57.184200
254,133,144,1,2016,2016,2026-01-31 22:35:57.199374,2026-01-31 22:35:57.199374
255,129,144,1,2016,2016,2026-01-31 22:35:57.201576,2026-01-31 22:35:57.201576
226,129,133,2,2016,2020,2026-01-31 22:35:57.085837,2026-01-31 22:35:57.205507
256,125,139,1,2016,2016,2026-01-31 22:35:57.212151,2026-01-31 22:35:57.212152
257,125,140,1,2016,2016,2026-01-31 22:35:57.217248,2026-01-31 22:35:57.217249
251,142,143,2,2016,2017,2026-01-31 22:35:57.189286,2026-01-31 22:35:57.234424
252,125,142,2,2016,2017,2026-01-31 22:35:57.191534,2026-01-31 22:35:57.234425
260,125,145,1,2016,2016,2026-01-31 22:35:57.238766,2026-01-31 22:35:57.238768
261,128,145,1,2016,2016,2026-01-31 22:35:57.241236,2026-01-31 22:35:57.241237
262,131,145,1,2016,2016,2026-01-31 22:35:57.243011,2026-01-31 22:35:57.243012
187,74,104,6,2015,2025,2026-01-31 22:35:56.825017,2026-01-31 22:36:03.446138
228,124,134,3,2019,2026,2026-01-31 22:35:57.099626,2026-01-31 22:36:07.914901
222,132,133,4,2012,2020,2026-01-31 22:35:57.078204,2026-01-31 22:36:09.899190
223,131,132,4,2012,2020,2026-01-31 22:35:57.080312,2026-01-31 22:36:09.899191
225,131,133,4,2012,2020,2026-01-31 22:35:57.083744,2026-01-31 22:36:09.899191
193,74,110,3,2011,2018,2026-01-31 22:35:56.856707,2026-01-31 22:36:10.182513
266,133,147,1,2014,2014,2026-01-31 22:35:57.288254,2026-01-31 22:35:57.288255
267,125,133,1,2014,2014,2026-01-31 22:35:57.290552,2026-01-31 22:35:57.290552
268,133,148,1,2014,2014,2026-01-31 22:35:57.292293,2026-01-31 22:35:57.292294
269,125,147,1,2014,2014,2026-01-31 22:35:57.294023,2026-01-31 22:35:57.294024
270,147,148,1,2014,2014,2026-01-31 22:35:57.295710,2026-01-31 22:35:57.295711
271,125,148,1,2014,2014,2026-01-31 22:35:57.297551,2026-01-31 22:35:57.297552
242,139,140,4,2014,2017,2026-01-31 22:35:57.157281,2026-01-31 22:35:57.322597
243,131,139,4,2014,2017,2026-01-31 22:35:57.159611,2026-01-31 22:35:57.322597
244,129,139,3,2014,2017,2026-01-31 22:35:57.161312,2026-01-31 22:35:57.322597
246,131,140,4,2014,2017,2026-01-31 22:35:57.164896,2026-01-31 22:35:57.322597
247,129,140,3,2014,2017,2026-01-31 22:35:57.166568,2026-01-31 22:35:57.322598
248,140,141,4,2014,2017,2026-01-31 22:35:57.168567,2026-01-31 22:35:57.322598
250,129,141,3,2014,2017,2026-01-31 22:35:57.173133,2026-01-31 22:35:57.322598
219,130,131,3,2014,2022,2026-01-31 22:35:57.059977,2026-01-31 22:35:57.337664
273,125,130,1,2014,2014,2026-01-31 22:35:57.337886,2026-01-31 22:35:57.337886
240,128,138,3,2014,2017,2026-01-31 22:35:57.146443,2026-01-31 22:35:57.349517
272,129,138,2,2014,2014,2026-01-31 22:35:57.329572,2026-01-31 22:35:57.349518
274,149,150,1,2014,2014,2026-01-31 22:35:57.354762,2026-01-31 22:35:57.354762
275,131,149,1,2014,2014,2026-01-31 22:35:57.357155,2026-01-31 22:35:57.357156
276,128,149,1,2014,2014,2026-01-31 22:35:57.359207,2026-01-31 22:35:57.359207
277,129,149,1,2014,2014,2026-01-31 22:35:57.360913,2026-01-31 22:35:57.360913
278,131,150,1,2014,2014,2026-01-31 22:35:57.362578,2026-01-31 22:35:57.362578
279,128,150,1,2014,2014,2026-01-31 22:35:57.364236,2026-01-31 22:35:57.364237
280,129,150,1,2014,2014,2026-01-31 22:35:57.366008,2026-01-31 22:35:57.366009
281,143,151,1,2014,2014,2026-01-31 22:35:57.377718,2026-01-31 22:35:57.377719
282,129,151,1,2014,2014,2026-01-31 22:35:57.379927,2026-01-31 22:35:57.379928
287,131,152,1,2013,2013,2026-01-31 22:35:57.396466,2026-01-31 22:35:57.396467
288,141,152,1,2013,2013,2026-01-31 22:35:57.398419,2026-01-31 22:35:57.398420
293,113,141,1,2013,2013,2026-01-31 22:35:57.409982,2026-01-31 22:35:57.409985
297,141,153,1,2013,2013,2026-01-31 22:35:57.427695,2026-01-31 22:35:57.427695
249,131,141,6,2013,2017,2026-01-31 22:35:57.171377,2026-01-31 22:35:57.438010
259,125,141,3,2013,2016,2026-01-31 22:35:57.223086,2026-01-31 22:35:57.438010
298,131,154,1,2013,2013,2026-01-31 22:35:57.441733,2026-01-31 22:35:57.441734
299,125,154,1,2013,2013,2026-01-31 22:35:57.443913,2026-01-31 22:35:57.443913
300,128,155,1,2013,2013,2026-01-31 22:35:57.456387,2026-01-31 22:35:57.456387
301,125,155,1,2013,2013,2026-01-31 22:35:57.458877,2026-01-31 22:35:57.458877
264,131,146,2,2013,2016,2026-01-31 22:35:57.254081,2026-01-31 22:35:57.470326
265,125,146,2,2013,2016,2026-01-31 22:35:57.256246,2026-01-31 22:35:57.470326
302,128,156,1,2013,2013,2026-01-31 22:35:57.474463,2026-01-31 22:35:57.474463
303,125,156,1,2013,2013,2026-01-31 22:35:57.477044,2026-01-31 22:35:57.477045
304,131,156,1,2013,2013,2026-01-31 22:35:57.478931,2026-01-31 22:35:57.478931
308,159,160,1,2012,2012,2026-01-31 22:35:57.503461,2026-01-31 22:35:57.503462
309,159,161,1,2012,2012,2026-01-31 22:35:57.505768,2026-01-31 22:35:57.505768
310,129,159,1,2012,2012,2026-01-31 22:35:57.507560,2026-01-31 22:35:57.507561
314,128,162,1,2012,2012,2026-01-31 22:35:57.519641,2026-01-31 22:35:57.519642
315,125,162,1,2012,2012,2026-01-31 22:35:57.521959,2026-01-31 22:35:57.521959
316,129,153,1,2012,2012,2026-01-31 22:35:57.528801,2026-01-31 22:35:57.528801
317,128,163,1,2012,2012,2026-01-31 22:35:57.541584,2026-01-31 22:35:57.541584
318,129,163,1,2012,2012,2026-01-31 22:35:57.543926,2026-01-31 22:35:57.543927
319,131,163,1,2012,2012,2026-01-31 22:35:57.545646,2026-01-31 22:35:57.545646
320,131,164,1,2012,2012,2026-01-31 22:35:57.556305,2026-01-31 22:35:57.556305
245,139,141,6,2014,2019,2026-01-31 22:35:57.163246,2026-01-31 22:36:03.222124
290,128,141,4,2013,2019,2026-01-31 22:35:57.404388,2026-01-31 22:36:03.222128
292,113,131,3,1995,2013,2026-01-31 22:35:57.407939,2026-01-31 22:36:07.450588
321,129,164,1,2012,2012,2026-01-31 22:35:57.558594,2026-01-31 22:35:57.558594
323,129,165,1,2012,2012,2026-01-31 22:35:57.572583,2026-01-31 22:35:57.572584
324,131,166,1,2012,2012,2026-01-31 22:35:57.579857,2026-01-31 22:35:57.579857
325,125,166,1,2012,2012,2026-01-31 22:35:57.582426,2026-01-31 22:35:57.582427
326,134,167,1,2012,2012,2026-01-31 22:35:57.595235,2026-01-31 22:35:57.595236
229,125,134,2,2012,2019,2026-01-31 22:35:57.101390,2026-01-31 22:35:57.599283
327,125,167,1,2012,2012,2026-01-31 22:35:57.599521,2026-01-31 22:35:57.599522
329,125,169,1,2011,2011,2026-01-31 22:35:57.621518,2026-01-31 22:35:57.621519
331,129,170,1,2011,2011,2026-01-31 22:35:57.630716,2026-01-31 22:35:57.630717
333,129,171,1,2011,2011,2026-01-31 22:35:57.638115,2026-01-31 22:35:57.638115
221,129,131,11,2011,2022,2026-01-31 22:35:57.064113,2026-01-31 22:35:57.641898
312,129,160,3,2011,2012,2026-01-31 22:35:57.511205,2026-01-31 22:35:57.649108
313,129,161,3,2011,2012,2026-01-31 22:35:57.512872,2026-01-31 22:35:57.649108
283,129,143,3,2011,2014,2026-01-31 22:35:57.381863,2026-01-31 22:35:57.667266
336,129,134,1,2011,2011,2026-01-31 22:35:57.669694,2026-01-31 22:35:57.669694
338,128,172,1,2011,2011,2026-01-31 22:35:57.683235,2026-01-31 22:35:57.683236
339,152,172,1,2011,2011,2026-01-31 22:35:57.685390,2026-01-31 22:35:57.685390
340,125,172,1,2011,2011,2026-01-31 22:35:57.687416,2026-01-31 22:35:57.687416
332,131,171,2,2011,2011,2026-01-31 22:35:57.636101,2026-01-31 22:35:57.697517
341,125,171,1,2011,2011,2026-01-31 22:35:57.697742,2026-01-31 22:35:57.697743
343,161,173,1,2010,2010,2026-01-31 22:35:57.709445,2026-01-31 22:35:57.709445
345,160,173,1,2010,2010,2026-01-31 22:35:57.712882,2026-01-31 22:35:57.712882
346,125,173,1,2010,2010,2026-01-31 22:35:57.714580,2026-01-31 22:35:57.714580
328,125,168,3,2010,2012,2026-01-31 22:35:57.615192,2026-01-31 22:35:57.743201
337,143,168,2,2010,2011,2026-01-31 22:35:57.674294,2026-01-31 22:35:57.743201
286,125,152,3,2010,2013,2026-01-31 22:35:57.394735,2026-01-31 22:35:57.754872
291,113,125,2,2010,2013,2026-01-31 22:35:57.406093,2026-01-31 22:35:57.754873
296,131,153,4,2010,2013,2026-01-31 22:35:57.426000,2026-01-31 22:35:57.781273
218,128,129,9,2010,2023,2026-01-31 22:35:57.052480,2026-01-31 22:35:57.794353
284,128,152,5,2010,2013,2026-01-31 22:35:57.390425,2026-01-31 22:35:57.794603
285,113,152,4,2010,2013,2026-01-31 22:35:57.392995,2026-01-31 22:35:57.794604
334,129,152,2,2010,2011,2026-01-31 22:35:57.654902,2026-01-31 22:35:57.795207
335,113,129,2,2010,2011,2026-01-31 22:35:57.659812,2026-01-31 22:35:57.795208
305,157,158,2,2010,2012,2026-01-31 22:35:57.489860,2026-01-31 22:35:57.811996
306,125,157,2,2010,2012,2026-01-31 22:35:57.492508,2026-01-31 22:35:57.811997
